country_id,question,std_dev
146,v2casoe_6,0.46291004988627577
147,v2casoe_6,0.5163977794943223
148,v2casoe_6,0.5345224838248488
150,v2casoe_6,0.0
152,v2casoe_6,0.4277926319464986
153,v2casoe_6,0.0
154,v2casoe_6,0.0
155,v2casoe_6,0.0
156,v2casoe_6,0.46291004988627577
157,v2casoe_6,0.44721359549995804
158,v2casoe_6,0.0
160,v2casoe_6,0.46880723093849547
161,v2casoe_6,0.3631365196012814
162,v2casoe_6,0.5163977794943222
163,v2casoe_6,0.0
164,v2casoe_6,0.36313651960128146
166,v2casoe_6,0.0
167,v2casoe_6,0.36313651960128146
168,v2casoe_6,0.5163977794943222
169,v2casoe_6,0.38924947208076155
171,v2casoe_6,0.46291004988627577
173,v2casoe_6,0.5135525910130955
174,v2casoe_6,0.0
176,v2casoe_6,0.5096471914376255
177,v2casoe_6,0.0
178,v2casoe_6,0.4216370213557839
180,v2casoe_6,0.0
183,v2casoe_6,0.0
185,v2casoe_6,0.4216370213557839
186,v2casoe_6,0.5163977794943223
187,v2casoe_6,0.0
189,v2casoe_6,0.38924947208076144
190,v2casoe_6,0.32338083338177726
196,v2casoe_6,0.5135525910130955
197,v2casoe_6,0.4688072309384954
198,v2casoe_6,0.0
199,v2casoe_6,0.0
200,v2casoe_6,0.0
201,v2casoe_6,0.35186577527449836
202,v2casoe_6,0.0
203,v2casoe_6,0.38924947208076155
206,v2casoe_6,0.0
207,v2casoe_6,0.4216370213557839
210,v2casoe_6,0.5026246899500346
236,v2casoe_6,0.0
3,v2castate,0.9258200997725514
4,v2castate,1.1547005383792515
5,v2castate,0.0
6,v2castate,1.3887301496588271
7,v2castate,1.164964745021435
8,v2castate,1.0
9,v2castate,0.8944271909999159
10,v2castate,1.0846522890932808
11,v2castate,1.027105182026191
12,v2castate,1.0327955589886444
13,v2castate,0.3892494720807615
14,v2castate,0.8644378215075663
15,v2castate,0.5222329678670935
17,v2castate,1.0327955589886444
19,v2castate,1.0690449676496976
20,v2castate,1.1652874052533588
21,v2castate,0.46880723093849547
22,v2castate,0.8944271909999159
24,v2castate,0.4688072309384954
25,v2castate,1.3142574813455419
26,v2castate,0.6666666666666666
27,v2castate,1.0327955589886444
28,v2castate,1.6865480854231356
29,v2castate,1.2043875831929896
30,v2castate,0.8432740427115678
31,v2castate,1.5811388300841898
32,v2castate,0.9258200997725514
33,v2castate,0.8644378215075663
34,v2castate,1.3259870882635918
36,v2castate,1.6035674514745464
37,v2castate,1.07496769977314
38,v2castate,0.8555852638929973
39,v2castate,0.6488856845230502
40,v2castate,1.0
41,v2castate,0.7262730392025628
42,v2castate,0.6629935441317959
43,v2castate,1.2676293062133799
44,v2castate,1.2403473458920846
45,v2castate,1.1009637651263606
46,v2castate,1.167320591199077
47,v2castate,1.3424596091494905
48,v2castate,0.7844645405527362
49,v2castate,0.7262730392025629
50,v2castate,0.9607689228305228
51,v2castate,1.105012502906165
52,v2castate,1.408308678285174
53,v2castate,1.554857684028483
54,v2castate,1.3984117975602022
55,v2castate,1.0690449676496976
56,v2castate,0.5345224838248488
57,v2castate,0.9847319278346618
58,v2castate,1.1659661762602749
59,v2castate,1.167320591199077
60,v2castate,1.0749676997731399
61,v2castate,0.7559289460184544
62,v2castate,1.262842524557225
63,v2castate,1.0327955589886446
64,v2castate,0.8563488385776752
65,v2castate,1.7888543819998317
66,v2castate,1.429840705968481
67,v2castate,1.5491933384829668
68,v2castate,1.6104057232283402
69,v2castate,0.778498944161523
70,v2castate,0.9374368665610922
71,v2castate,0.7888106377466155
72,v2castate,1.3887301496588274
73,v2castate,0.9258200997725515
74,v2castate,0.9428090415820634
75,v2castate,0.5547001962252291
76,v2castate,0.9428090415820634
77,v2castate,0.42163702135578396
78,v2castate,1.3887301496588271
79,v2castate,0.46291004988627577
80,v2castate,1.1547005383792515
81,v2castate,0.0
82,v2castate,1.0327955589886444
83,v2castate,1.1146408580454255
84,v2castate,0.7262730392025629
85,v2castate,0.8864052604279183
86,v2castate,1.1952286093343936
87,v2castate,1.0846522890932808
88,v2castate,1.4525460784051258
89,v2castate,1.167320591199077
90,v2castate,1.1547005383792517
91,v2castate,0.0
92,v2castate,1.027105182026191
93,v2castate,0.0
94,v2castate,0.7187952884282609
95,v2castate,1.1649647450214349
96,v2castate,0.4923659639173309
97,v2castate,1.1146408580454255
98,v2castate,1.2292725943057183
99,v2castate,0.9701425001453319
100,v2castate,1.1652874052533586
101,v2castate,0.7559289460184544
102,v2castate,0.8432740427115678
103,v2castate,0.8864052604279183
104,v2castate,0.7888106377466153
105,v2castate,1.6903085094570331
106,v2castate,1.2060453783110545
107,v2castate,1.0327955589886444
108,v2castate,1.0226199851298272
109,v2castate,0.8864052604279183
110,v2castate,1.1474609652039003
111,v2castate,1.7638342073763937
112,v2castate,1.0690449676496976
113,v2castate,1.1677484162422844
114,v2castate,0.5773502691896257
115,v2castate,1.403458930534474
116,v2castate,0.6666666666666666
117,v2castate,1.2041594578792296
118,v2castate,0.6837634587578277
119,v2castate,0.5163977794943223
120,v2castate,0.5163977794943222
121,v2castate,0.8944271909999159
122,v2castate,0.7559289460184544
123,v2castate,0.7559289460184544
124,v2castate,1.1881770515720091
125,v2castate,0.8432740427115678
126,v2castate,1.0327955589886444
127,v2castate,0.7888106377466155
128,v2castate,0.7888106377466155
129,v2castate,1.5954480704349312
130,v2castate,1.0690449676496976
131,v2castate,1.3887301496588271
132,v2castate,0.49236596391733095
133,v2castate,0.8528028654224418
134,v2castate,0.8432740427115678
135,v2castate,1.1547005383792515
136,v2castate,0.9258200997725514
138,v2castate,0.9428090415820634
139,v2castate,1.07496769977314
140,v2castate,0.7888106377466155
144,v2castate,1.1146408580454255
146,v2castate,0.0
147,v2castate,1.3662601021279464
148,v2castate,1.7525491637693285
150,v2castate,1.4552137502179976
152,v2castate,0.5113099925649136
153,v2castate,1.0
154,v2castate,0.7888106377466155
155,v2castate,0.8432740427115679
156,v2castate,0.7559289460184544
157,v2castate,0.3415650255319866
158,v2castate,0.9138735334633754
160,v2castate,1.2224996910042532
161,v2castate,0.5135525910130955
162,v2castate,0.7888106377466155
163,v2castate,0.7784989441615229
164,v2castate,1.167320591199077
166,v2castate,1.0327955589886444
167,v2castate,0.36313651960128157
168,v2castate,0.0
169,v2castate,1.556997888323046
171,v2castate,1.5118578920369088
173,v2castate,0.0
174,v2castate,0.8528028654224418
176,v2castate,1.2621701918020378
177,v2castate,1.0327955589886444
178,v2castate,0.4216370213557839
180,v2castate,0.7888106377466155
183,v2castate,1.4770978917519928
185,v2castate,0.42163702135578396
186,v2castate,0.5163977794943222
187,v2castate,1.07496769977314
189,v2castate,1.0
190,v2castate,0.4277926319464986
196,v2castate,1.3259870882635918
197,v2castate,1.3601470508735443
198,v2castate,1.1991282236408358
199,v2castate,1.9086270308410553
200,v2castate,1.0690449676496976
201,v2castate,0.8432740427115678
202,v2castate,0.5163977794943222
203,v2castate,0.8432740427115679
206,v2castate,0.0
207,v2castate,1.2292725943057183
210,v2castate,0.6569466853317862
236,v2castate,1.0327955589886446
3,v2casurv,0.4629100498862757
4,v2casurv,0.5163977794943223
5,v2casurv,0.0
6,v2casurv,0.4629100498862757
7,v2casurv,0.46291004988627577
8,v2casurv,0.49236596391733095
9,v2casurv,0.5163977794943223
10,v2casurv,0.6859943405700353
11,v2casurv,0.7559289460184544
12,v2casurv,0.5163977794943222
13,v2casurv,0.937436866561092
14,v2casurv,0.9138735334633754
15,v2casurv,0.7977240352174656
17,v2casurv,0.5
19,v2casurv,0.5345224838248488
20,v2casurv,0.6882472016116854
21,v2casurv,0.4688072309384954
22,v2casurv,1.0327955589886446
24,v2casurv,1.027105182026191
25,v2casurv,0.778498944161523
26,v2casurv,0.5163977794943222
27,v2casurv,0.0
28,v2casurv,1.07496769977314
29,v2casurv,0.5135525910130955
30,v2casurv,0.42163702135578396
31,v2casurv,0.46291004988627565
32,v2casurv,1.1649647450214349
33,v2casurv,0.8644378215075663
34,v2casurv,0.6629935441317958
36,v2casurv,0.4629100498862757
37,v2casurv,0.42163702135578385
38,v2casurv,0.9002541398626663
39,v2casurv,0.8207826816681233
40,v2casurv,0.3892494720807615
41,v2casurv,0.7559289460184544
42,v2casurv,0.4923659639173309
43,v2casurv,0.6629935441317958
44,v2casurv,1.0690449676496976
45,v2casurv,0.5263613559678152
46,v2casurv,0.9138735334633753
47,v2casurv,0.8644378215075663
48,v2casurv,0.3631365196012815
49,v2casurv,1.2224996910042534
50,v2casurv,0.784464540552736
51,v2casurv,1.142481141154959
52,v2casurv,1.1474609652039005
53,v2casurv,0.9138735334633753
54,v2casurv,0.42163702135578385
55,v2casurv,0.7177405625652734
56,v2casurv,0.8864052604279183
57,v2casurv,0.5222329678670935
58,v2casurv,0.9701425001453319
59,v2casurv,1.5406577730392867
60,v2casurv,1.3333333333333333
61,v2casurv,0.4629100498862757
62,v2casurv,0.9701425001453319
63,v2casurv,0.8944271909999159
64,v2casurv,0.49999999999999994
65,v2casurv,0.8944271909999159
66,v2casurv,0.42163702135578385
67,v2casurv,0.5163977794943222
68,v2casurv,0.5547001962252291
69,v2casurv,0.4923659639173309
70,v2casurv,0.5222329678670934
71,v2casurv,1.0749676997731399
72,v2casurv,0.5345224838248488
73,v2casurv,0.9258200997725514
74,v2casurv,0.6666666666666666
75,v2casurv,0.6629935441317959
76,v2casurv,0.5163977794943223
77,v2casurv,0.421637021355784
78,v2casurv,0.46291004988627577
79,v2casurv,0.7559289460184544
80,v2casurv,1.3026778945578592
81,v2casurv,0.5163977794943222
82,v2casurv,0.421637021355784
83,v2casurv,0.4923659639173309
84,v2casurv,0.0
85,v2casurv,0.4629100498862757
86,v2casurv,1.3093073414159542
87,v2casurv,0.4277926319464986
88,v2casurv,0.46880723093849547
89,v2casurv,1.1094003924504583
90,v2casurv,0.6030226891555273
91,v2casurv,0.5135525910130955
92,v2casurv,0.7262730392025628
93,v2casurv,0.0
94,v2casurv,0.8563488385776752
95,v2casurv,0.5345224838248488
96,v2casurv,0.5222329678670934
97,v2casurv,0.778498944161523
98,v2casurv,1.0327955589886444
99,v2casurv,0.5829830881301374
100,v2casurv,1.2313975269103985
101,v2casurv,0.7844645405527362
102,v2casurv,0.42163702135578396
103,v2casurv,0.8864052604279183
104,v2casurv,0.5163977794943222
105,v2casurv,0.46291004988627577
106,v2casurv,1.6696942198734437
107,v2casurv,0.8432740427115678
108,v2casurv,0.8084520834544433
109,v2casurv,0.5345224838248488
110,v2casurv,0.8563488385776752
111,v2casurv,1.0749676997731399
112,v2casurv,1.164964745021435
113,v2casurv,0.7177405625652734
114,v2casurv,0.5773502691896257
115,v2casurv,0.7784989441615231
116,v2casurv,1.2292725943057183
117,v2casurv,0.5163977794943222
118,v2casurv,0.8728715609439694
119,v2casurv,0.8864052604279183
120,v2casurv,0.42163702135578385
121,v2casurv,0.5163977794943222
122,v2casurv,0.4629100498862757
123,v2casurv,0.8864052604279183
124,v2casurv,1.0846522890932808
125,v2casurv,0.7888106377466155
126,v2casurv,0.5222329678670935
127,v2casurv,0.42163702135578385
128,v2casurv,1.2292725943057183
129,v2casurv,0.778498944161523
130,v2casurv,0.4629100498862757
131,v2casurv,0.5345224838248488
132,v2casurv,0.7177405625652734
133,v2casurv,0.778498944161523
134,v2casurv,0.6666666666666666
135,v2casurv,0.0
136,v2casurv,0.46291004988627577
138,v2casurv,0.8432740427115678
139,v2casurv,1.403458930534474
140,v2casurv,0.9374368665610923
144,v2casurv,0.5222329678670934
146,v2casurv,0.4629100498862757
147,v2casurv,0.0
148,v2casurv,0.0
150,v2casurv,0.7047921864945659
152,v2casurv,0.8401680504168059
153,v2casurv,0.8432740427115678
154,v2casurv,0.421637021355784
155,v2casurv,0.5163977794943222
156,v2casurv,0.5345224838248488
157,v2casurv,0.0
158,v2casurv,0.36313651960128146
160,v2casurv,0.3631365196012814
161,v2casurv,0.0
162,v2casurv,0.9428090415820634
163,v2casurv,0.0
164,v2casurv,0.9376144618769908
166,v2casurv,0.5163977794943223
167,v2casurv,0.7559289460184544
168,v2casurv,0.0
169,v2casurv,0.7888106377466155
171,v2casurv,0.0
173,v2casurv,0.3631365196012815
174,v2casurv,0.0
176,v2casurv,0.657951694959769
177,v2casurv,1.0327955589886444
178,v2casurv,0.4216370213557839
180,v2casurv,0.9428090415820634
183,v2casurv,0.4923659639173309
185,v2casurv,0.5163977794943223
186,v2casurv,0.0
187,v2casurv,1.2649110640673518
189,v2casurv,1.1146408580454255
190,v2casurv,0.32338083338177726
196,v2casurv,0.36313651960128157
197,v2casurv,1.0894095588038444
198,v2casurv,0.7583952786593615
199,v2casurv,0.46291004988627577
200,v2casurv,0.7262730392025629
201,v2casurv,0.4216370213557839
202,v2casurv,0.0
203,v2casurv,0.8432740427115678
206,v2casurv,0.5163977794943223
207,v2casurv,1.0749676997731399
210,v2casurv,0.9403246919632544
236,v2casurv,0.5163977794943223
3,v2catrauni,0.4629100498862757
4,v2catrauni,0.7888106377466155
5,v2catrauni,0.8864052604279183
6,v2catrauni,0.0
7,v2catrauni,0.5345224838248488
8,v2catrauni,0.7177405625652734
9,v2catrauni,1.3662601021279464
10,v2catrauni,0.5829830881301374
11,v2catrauni,1.0690449676496976
12,v2catrauni,0.7888106377466155
13,v2catrauni,0.7784989441615229
14,v2catrauni,0.7559289460184544
15,v2catrauni,0.778498944161523
17,v2catrauni,1.02469507659596
19,v2catrauni,1.1952286093343936
20,v2catrauni,0.8944271909999157
21,v2catrauni,0.7262730392025628
22,v2catrauni,0.5163977794943222
24,v2catrauni,0.8644378215075665
25,v2catrauni,0.9374368665610922
26,v2catrauni,1.0749676997731399
27,v2catrauni,0.8944271909999159
28,v2catrauni,1.07496769977314
29,v2catrauni,1.3424596091494905
30,v2catrauni,0.5163977794943223
31,v2catrauni,1.0690449676496976
32,v2catrauni,0.0
33,v2catrauni,0.7559289460184545
34,v2catrauni,1.0894095588038444
36,v2catrauni,1.164964745021435
37,v2catrauni,0.7888106377466155
38,v2catrauni,1.2313975269103985
39,v2catrauni,0.6805570473787205
40,v2catrauni,1.044465935734187
41,v2catrauni,0.0
42,v2catrauni,0.3631365196012814
43,v2catrauni,0.7385489458759964
44,v2catrauni,1.027105182026191
45,v2catrauni,0.9759000729485333
46,v2catrauni,0.5135525910130955
47,v2catrauni,0.4688072309384954
48,v2catrauni,0.6629935441317959
49,v2catrauni,0.3631365196012815
50,v2catrauni,1.0894095588038444
51,v2catrauni,0.8013147091860319
52,v2catrauni,1.2041594578792296
53,v2catrauni,0.5135525910130955
54,v2catrauni,0.9428090415820634
55,v2catrauni,1.3026778945578592
56,v2catrauni,0.5345224838248488
57,v2catrauni,1.1547005383792515
58,v2catrauni,1.1881770515720091
59,v2catrauni,0.46880723093849547
60,v2catrauni,0.6666666666666666
61,v2catrauni,0.8864052604279183
62,v2catrauni,0.7583952786593615
63,v2catrauni,1.0327955589886446
64,v2catrauni,0.5163977794943222
65,v2catrauni,0.5163977794943223
66,v2catrauni,1.3333333333333333
67,v2catrauni,1.0327955589886446
68,v2catrauni,0.9376144618769908
69,v2catrauni,0.7977240352174656
70,v2catrauni,0.9374368665610922
71,v2catrauni,0.7888106377466155
72,v2catrauni,0.8864052604279183
73,v2catrauni,0.0
74,v2catrauni,0.5163977794943222
75,v2catrauni,0.8644378215075665
76,v2catrauni,0.0
77,v2catrauni,0.6666666666666666
78,v2catrauni,0.4629100498862757
79,v2catrauni,0.5345224838248488
80,v2catrauni,0.778498944161523
81,v2catrauni,1.3662601021279464
82,v2catrauni,1.2292725943057183
83,v2catrauni,0.9999999999999999
84,v2catrauni,0.7559289460184544
85,v2catrauni,0.8864052604279183
86,v2catrauni,0.46291004988627577
87,v2catrauni,1.2313975269103985
88,v2catrauni,1.3587324409735149
89,v2catrauni,0.7559289460184544
90,v2catrauni,0.8528028654224418
91,v2catrauni,0.8644378215075663
92,v2catrauni,1.0690449676496976
93,v2catrauni,0.5773502691896257
94,v2catrauni,0.3415650255319866
95,v2catrauni,1.3887301496588271
96,v2catrauni,0.49236596391733095
97,v2catrauni,0.9847319278346618
98,v2catrauni,0.8432740427115678
99,v2catrauni,0.7047921864945658
100,v2catrauni,0.3077935056255462
101,v2catrauni,0.9138735334633754
102,v2catrauni,0.9428090415820634
103,v2catrauni,1.3887301496588271
104,v2catrauni,0.8432740427115678
105,v2catrauni,1.3093073414159542
106,v2catrauni,0.3892494720807615
107,v2catrauni,0.7988086367179803
108,v2catrauni,0.8084520834544433
109,v2catrauni,0.5345224838248488
110,v2catrauni,0.3415650255319866
111,v2catrauni,1.2649110640673518
112,v2catrauni,0.9258200997725515
113,v2catrauni,0.4923659639173309
114,v2catrauni,0.0
115,v2catrauni,0.4216370213557839
116,v2catrauni,1.07496769977314
117,v2catrauni,0.8850612031567836
118,v2catrauni,0.5096471914376256
119,v2catrauni,0.5163977794943222
120,v2catrauni,0.4216370213557839
121,v2catrauni,0.0
122,v2catrauni,0.0
123,v2catrauni,0.0
124,v2catrauni,1.293523333527109
125,v2catrauni,0.5163977794943222
126,v2catrauni,0.8432740427115678
127,v2catrauni,0.5163977794943222
128,v2catrauni,0.4216370213557839
129,v2catrauni,0.38924947208076155
130,v2catrauni,0.8864052604279183
131,v2catrauni,0.8864052604279183
132,v2catrauni,1.1677484162422844
133,v2catrauni,0.3892494720807615
134,v2catrauni,1.0327955589886444
135,v2catrauni,1.1547005383792515
136,v2catrauni,0.0
138,v2catrauni,0.6666666666666666
139,v2catrauni,0.7717436331412898
140,v2catrauni,0.5163977794943222
144,v2catrauni,0.8528028654224418
146,v2catrauni,0.8864052604279183
147,v2catrauni,1.0327955589886446
148,v2catrauni,1.1952286093343936
150,v2catrauni,1.084652289093281
152,v2catrauni,1.0226199851298272
153,v2catrauni,0.7784989441615229
154,v2catrauni,0.7888106377466155
155,v2catrauni,0.4216370213557839
156,v2catrauni,0.0
157,v2catrauni,0.7187952884282608
158,v2catrauni,0.7559289460184544
160,v2catrauni,1.0690449676496976
161,v2catrauni,0.0
162,v2catrauni,1.07496769977314
163,v2catrauni,1.1146408580454255
164,v2catrauni,1.358732440973515
166,v2catrauni,0.5163977794943222
167,v2catrauni,0.46880723093849547
168,v2catrauni,1.0327955589886444
169,v2catrauni,0.5222329678670934
171,v2catrauni,1.6903085094570331
173,v2catrauni,0.36313651960128146
174,v2catrauni,0.7977240352174657
176,v2catrauni,0.7895420339517227
177,v2catrauni,0.6666666666666666
178,v2catrauni,1.2649110640673518
180,v2catrauni,1.07496769977314
183,v2catrauni,0.38924947208076144
185,v2catrauni,0.6666666666666666
186,v2catrauni,1.0327955589886446
187,v2catrauni,0.7888106377466155
189,v2catrauni,0.9847319278346618
190,v2catrauni,0.8084520834544432
196,v2catrauni,0.9607689228305228
197,v2catrauni,0.3415650255319866
198,v2catrauni,0.7047921864945659
199,v2catrauni,0.5345224838248488
200,v2catrauni,1.4354811251305468
201,v2catrauni,1.0327955589886444
202,v2catrauni,0.5163977794943222
203,v2catrauni,0.5163977794943222
206,v2catrauni,0.5163977794943223
207,v2catrauni,1.3333333333333333
210,v2catrauni,0.8207826816681233
236,v2catrauni,1.3662601021279464
3,v2caviol,0.7559289460184544
4,v2caviol,0.5163977794943222
5,v2caviol,0.0
6,v2caviol,0.5345224838248488
7,v2caviol,0.5345224838248488
8,v2caviol,0.7177405625652734
9,v2caviol,0.5345224838248488
10,v2caviol,1.084652289093281
11,v2caviol,1.0690449676496976
12,v2caviol,0.5163977794943222
13,v2caviol,0.7177405625652734
14,v2caviol,0.9138735334633755
15,v2caviol,0.4923659639173309
17,v2caviol,0.6831300510639731
19,v2caviol,0.9258200997725514
20,v2caviol,0.6488856845230501
21,v2caviol,0.46880723093849547
22,v2caviol,1.3662601021279464
24,v2caviol,0.8644378215075663
25,v2caviol,0.6030226891555273
26,v2caviol,1.2292725943057183
27,v2caviol,1.3662601021279464
28,v2caviol,1.429840705968481
29,v2caviol,0.7844645405527362
30,v2caviol,0.7888106377466155
31,v2caviol,0.5345224838248488
32,v2caviol,0.7559289460184544
33,v2caviol,0.9607689228305228
34,v2caviol,1.027105182026191
36,v2caviol,0.7559289460184544
37,v2caviol,0.8432740427115679
38,v2caviol,1.262842524557225
39,v2caviol,1.2814465510343747
40,v2caviol,1.556997888323046
41,v2caviol,0.4688072309384954
42,v2caviol,0.5135525910130955
43,v2caviol,1.192864158731316
44,v2caviol,1.3424596091494905
45,v2caviol,0.9847319278346617
46,v2caviol,1.027105182026191
47,v2caviol,0.8644378215075665
48,v2caviol,0.4688072309384954
49,v2caviol,1.2043875831929896
50,v2caviol,1.0690449676496976
51,v2caviol,1.3138933706635725
52,v2caviol,1.1547005383792515
53,v2caviol,0.7262730392025629
54,v2caviol,0.7888106377466155
55,v2caviol,0.8644378215075665
56,v2caviol,0.46291004988627577
57,v2caviol,1.348399724926484
58,v2caviol,1.0846522890932808
59,v2caviol,1.2224996910042532
60,v2caviol,1.0327955589886444
61,v2caviol,0.7559289460184544
62,v2caviol,1.165966176260275
63,v2caviol,0.5163977794943222
64,v2caviol,1.1547005383792515
65,v2caviol,0.8944271909999159
66,v2caviol,0.7888106377466155
67,v2caviol,0.5163977794943223
68,v2caviol,0.8644378215075663
69,v2caviol,0.9847319278346618
70,v2caviol,0.3892494720807615
71,v2caviol,0.7888106377466155
72,v2caviol,1.1649647450214349
73,v2caviol,0.0
74,v2caviol,0.7888106377466155
75,v2caviol,1.5689290811054724
76,v2caviol,0.7888106377466155
77,v2caviol,0.5163977794943222
78,v2caviol,0.8864052604279183
79,v2caviol,0.7559289460184544
80,v2caviol,0.9374368665610922
81,v2caviol,0.5163977794943222
82,v2caviol,0.7888106377466155
83,v2caviol,0.4923659639173309
84,v2caviol,0.36313651960128146
85,v2caviol,1.1649647450214349
86,v2caviol,0.46291004988627577
87,v2caviol,0.7583952786593615
88,v2caviol,0.5547001962252291
89,v2caviol,1.2224996910042532
90,v2caviol,1.1146408580454255
91,v2caviol,1.3259870882635918
92,v2caviol,0.7262730392025629
93,v2caviol,0.5773502691896257
94,v2caviol,0.6831300510639732
95,v2caviol,0.46291004988627577
96,v2caviol,0.5222329678670935
97,v2caviol,0.3892494720807616
98,v2caviol,1.2649110640673518
99,v2caviol,0.8084520834544433
100,v2caviol,1.0170952554312156
101,v2caviol,0.6629935441317959
102,v2caviol,0.5163977794943222
103,v2caviol,0.4629100498862757
104,v2caviol,0.8432740427115678
105,v2caviol,0.5345224838248488
106,v2caviol,0.9374368665610922
107,v2caviol,1.577621275493231
108,v2caviol,0.5829830881301374
109,v2caviol,0.5345224838248488
110,v2caviol,1.0
111,v2caviol,0.5163977794943223
112,v2caviol,1.1952286093343936
113,v2caviol,0.7977240352174656
114,v2caviol,0.5773502691896257
115,v2caviol,1.403458930534474
116,v2caviol,1.1547005383792515
117,v2caviol,0.8563488385776751
118,v2caviol,1.3419634126405238
119,v2caviol,0.8864052604279183
120,v2caviol,0.4216370213557839
121,v2caviol,0.8944271909999159
122,v2caviol,0.8864052604279183
123,v2caviol,0.5345224838248488
124,v2caviol,0.32338083338177737
125,v2caviol,0.5163977794943222
126,v2caviol,0.6666666666666666
127,v2caviol,0.4216370213557839
128,v2caviol,0.5163977794943222
129,v2caviol,0.937436866561092
130,v2caviol,0.4629100498862757
131,v2caviol,0.8864052604279183
132,v2caviol,1.3142574813455419
133,v2caviol,1.044465935734187
134,v2caviol,0.0
135,v2caviol,0.5773502691896257
136,v2caviol,0.46291004988627577
138,v2caviol,0.7888106377466155
139,v2caviol,1.044465935734187
140,v2caviol,0.49236596391733095
144,v2caviol,0.778498944161523
146,v2caviol,1.5118578920369088
147,v2caviol,0.5163977794943223
148,v2caviol,0.0
150,v2caviol,0.6859943405700354
152,v2caviol,0.4277926319464986
153,v2caviol,0.9847319278346618
154,v2caviol,0.7888106377466155
155,v2caviol,1.0327955589886444
156,v2caviol,0.5345224838248488
157,v2caviol,0.44721359549995804
158,v2caviol,0.3631365196012814
160,v2caviol,1.027105182026191
161,v2caviol,0.36313651960128146
162,v2caviol,0.7888106377466155
163,v2caviol,0.4923659639173309
164,v2caviol,1.0690449676496976
166,v2caviol,0.5163977794943222
167,v2caviol,1.5275252316519468
168,v2caviol,0.5163977794943223
169,v2caviol,0.8528028654224418
171,v2caviol,0.5345224838248488
173,v2caviol,0.46880723093849547
174,v2caviol,0.4923659639173309
176,v2caviol,1.191601200030203
177,v2caviol,1.1547005383792515
178,v2caviol,0.5163977794943222
180,v2caviol,0.7888106377466155
183,v2caviol,0.4923659639173309
185,v2caviol,0.7888106377466155
186,v2caviol,0.0
187,v2caviol,0.8432740427115678
189,v2caviol,0.5222329678670935
190,v2caviol,0.42779263194649864
196,v2caviol,0.8644378215075663
197,v2caviol,0.6629935441317958
198,v2caviol,1.0226199851298272
199,v2caviol,0.0
200,v2caviol,0.4688072309384954
201,v2caviol,0.4216370213557839
202,v2caviol,1.0327955589886444
203,v2caviol,1.2673044646258473
206,v2caviol,0.5163977794943223
207,v2caviol,0.4216370213557839
210,v2caviol,0.6569466853317862
236,v2caviol,0.5163977794943222
3,v2clacfree,0.8944271909999159
4,v2clacfree,0.5345224838248488
5,v2clacfree,0.0
6,v2clacfree,0.0
7,v2clacfree,0.5222329678670934
8,v2clacfree,0.5135525910130956
9,v2clacfree,0.49236596391733095
10,v2clacfree,0.46291004988627577
11,v2clacfree,0.7187952884282609
12,v2clacfree,0.5135525910130955
13,v2clacfree,1.0
14,v2clacfree,0.5113099925649136
15,v2clacfree,0.6030226891555273
17,v2clacfree,0.5113099925649136
19,v2clacfree,0.5829830881301374
20,v2clacfree,0.4472135954999579
21,v2clacfree,0.36313651960128146
22,v2clacfree,0.0
24,v2clacfree,1.2649110640673518
25,v2clacfree,0.8432740427115678
26,v2clacfree,1.3093073414159542
27,v2clacfree,0.8432740427115678
28,v2clacfree,1.1547005383792515
29,v2clacfree,0.9376144618769908
30,v2clacfree,0.7559289460184544
31,v2clacfree,0.4629100498862757
32,v2clacfree,0.4216370213557839
33,v2clacfree,0.7559289460184544
34,v2clacfree,0.8528028654224418
36,v2clacfree,0.0
37,v2clacfree,0.3415650255319866
38,v2clacfree,1.1146408580454255
39,v2clacfree,0.9701425001453319
40,v2clacfree,0.7177405625652734
41,v2clacfree,0.0
42,v2clacfree,0.9374368665610923
43,v2clacfree,0.9574271077563381
44,v2clacfree,0.5113099925649136
45,v2clacfree,0.7163989902474133
46,v2clacfree,0.9374368665610923
47,v2clacfree,0.9428090415820634
48,v2clacfree,0.4629100498862757
49,v2clacfree,0.9428090415820634
50,v2clacfree,1.0327955589886444
51,v2clacfree,1.0894095588038444
52,v2clacfree,1.0327955589886444
53,v2clacfree,1.1146408580454255
54,v2clacfree,0.7888106377466155
55,v2clacfree,0.7177405625652734
56,v2clacfree,0.8528028654224418
57,v2clacfree,0.6666666666666666
58,v2clacfree,1.0894095588038442
59,v2clacfree,0.4923659639173309
60,v2clacfree,0.778498944161523
61,v2clacfree,0.7559289460184544
62,v2clacfree,1.0771133460194244
63,v2clacfree,0.7559289460184544
64,v2clacfree,1.0690449676496976
65,v2clacfree,0.8864052604279183
66,v2clacfree,0.5163977794943222
67,v2clacfree,0.5163977794943223
68,v2clacfree,0.7262730392025629
69,v2clacfree,1.1094003924504583
70,v2clacfree,0.5222329678670935
71,v2clacfree,1.5491933384829668
72,v2clacfree,0.0
73,v2clacfree,1.2649110640673518
74,v2clacfree,0.7177405625652734
75,v2clacfree,0.4277926319464986
76,v2clacfree,0.4923659639173308
77,v2clacfree,0.4688072309384954
78,v2clacfree,0.5163977794943222
79,v2clacfree,0.778498944161523
80,v2clacfree,0.6666666666666666
81,v2clacfree,0.0
82,v2clacfree,0.5135525910130955
83,v2clacfree,1.3333333333333333
